id_persona,nombre,apellido,edad,genero,ciudad,estado,ocupacion,nivel_estudios,ingreso_mensual,activo,fecha_registro
40005,Darely,Cruz,32,M,Merida,Aguascalientes,Estudiante,Maestria,12092.16,false,2026-03-21
40006,Darely,Alvarez,41,F,Aguascalientes,Aguascalientes,Estudiante,Preparatoria,8382.57,true,2026-02-12
40007,Eduardo,Martinez,37,M,CDMX,Aguascalientes,Medico,Maestria,4391.57,true,2026-05-16
40008,Luis,Martinez,48,F,Monterrey,Aguascalientes,Medico,Licenciatura,13678.94,true,2026-03-05
40009,Luis,Garcia,49,F,CDMX,Aguascalientes,Estudiante,Licenciatura,20898.74,false,2026-05-05
40010,Ana,Cruz,42,F,Guadalajara,Aguascalientes,Diseñador,Licenciatura,16333.09,true,2026-04-16
40011,Eduardo,Lopez,59,M,Aguascalientes,Aguascalientes,Medico,Licenciatura,18625.63,true,2026-05-22
40012,Carlos,Alvarez,21,M,Monterrey,Aguascalientes,Abogado,Maestria,3957.55,true,2026-05-26
40013,Maria,Lopez,29,F,Guadalajara,Aguascalientes,Diseñador,Maestria,14701.52,true,2026-05-31
40014,Luis,Cruz,54,M,Aguascalientes,Aguascalientes,Estudiante,Licenciatura,20038.79,false,2026-04-03
40015,Ana,Cruz,54,F,Guadalajara,Aguascalientes,Abogado,Licenciatura,18757.47,true,2026-05-21
40016,Elena,Martinez,31,F,Merida,Aguascalientes,Abogado,Licenciatura,21336.32,false,2026-03-30
40017,Ana,Cruz,38,M,Monterrey,Aguascalientes,Medico,Preparatoria,6035.48,true,2026-06-02
40018,Luis,Lopez,23,F,Monterrey,Aguascalientes,Diseñador,Licenciatura,18129.62,false,2026-05-22
40019,Eduardo,Hernandez,30,M,Merida,Aguascalientes,Abogado,Preparatoria,7244.29,true,2026-03-25
40020,Erick,Hernandez,23,F,Aguascalientes,Aguascalientes,Diseñador,Licenciatura,18755.55,true,2026-04-03
40021,Ana,Hernandez,26,F,Guadalajara,Aguascalientes,Ingeniero,Doctorado,5581.76,true,2026-03-05
40022,Maria,Gomez,41,M,CDMX,Aguascalientes,Medico,Licenciatura,7034.48,true,2026-04-09
40023,Ana,Garcia,21,M,CDMX,Aguascalientes,Medico,Preparatoria,16859.15,false,2026-05-24
40024,Erick,Lopez,29,M,Merida,Aguascalientes,Medico,Maestria,11270.92,true,2026-04-21
40025,Carlos,Alvarez,24,F,Aguascalientes,Aguascalientes,Ingeniero,Licenciatura,10487.86,true,2026-03-01
40026,Eduardo,Martinez,22,M,Aguascalientes,Aguascalientes,Ingeniero,Maestria,14594.33,true,2026-05-08
40027,Eduardo,Gomez,40,F,CDMX,Aguascalientes,Ingeniero,Doctorado,6858.46,true,2026-05-25
40028,Ana,Lopez,56,F,Merida,Aguascalientes,Diseñador,Maestria,10962.95,false,2026-02-16
40029,Luis,Lopez,37,F,Guadalajara,Aguascalientes,Estudiante,Licenciatura,12872.06,true,2026-05-01
40030,Carlos,Martinez,36,F,Aguascalientes,Aguascalientes,Abogado,Maestria,4439.72,true,2026-02-08
40031,Carlos,Lopez,56,M,Merida,Aguascalientes,Ingeniero,Licenciatura,10525.62,true,2026-05-13
40032,Maria,Alvarez,48,F,CDMX,Aguascalientes,Abogado,Licenciatura,14440.39,true,2026-05-09
40033,Maria,Hernandez,48,F,Merida,Aguascalientes,Ingeniero,Licenciatura,3913.9,true,2026-04-26
40034,Darely,Alvarez,44,M,Merida,Aguascalientes,Estudiante,Maestria,13758.16,false,2026-05-14
40035,Ana,Perez,45,F,CDMX,Aguascalientes,Medico,Doctorado,11656.08,false,2026-05-06
40036,Darely,Martinez,36,F,CDMX,Aguascalientes,Ingeniero,Licenciatura,18517.9,true,2026-04-19
40037,Maria,Hernandez,48,M,Guadalajara,Aguascalientes,Estudiante,Doctorado,7331.07,true,2026-02-08
40038,Jose,Cruz,35,F,Guadalajara,Aguascalientes,Estudiante,Doctorado,7984.39,true,2026-05-20
40039,Carlos,Garcia,18,M,CDMX,Aguascalientes,Estudiante,Maestria,18242.77,false,2026-03-17
40040,Darely,Gomez,51,F,CDMX,Aguascalientes,Diseñador,Preparatoria,20112.66,true,2026-03-05
40041,Jose,Garcia,33,M,Aguascalientes,Aguascalientes,Ingeniero,Maestria,17708.5,true,2026-04-18
40042,Maria,Cruz,34,F,Monterrey,Aguascalientes,Medico,Licenciatura,17534.93,true,2026-03-23
40043,Eduardo,Garcia,48,F,Merida,Aguascalientes,Estudiante,Preparatoria,18294.21,false,2026-04-13
40044,Carlos,Lopez,38,F,Monterrey,Aguascalientes,Estudiante,Licenciatura,14335.7,true,2026-03-15
40045,Ana,Lopez,58,F,Guadalajara,Aguascalientes,Ingeniero,Doctorado,21951.15,false,2026-05-21
40046,Carlos,Alvarez,41,M,Aguascalientes,Aguascalientes,Medico,Licenciatura,10204.59,true,2026-04-06
40047,Carlos,Garcia,46,F,Guadalajara,Aguascalientes,Estudiante,Licenciatura,19347.99,true,2026-05-12
40048,Elena,Garcia,26,M,Guadalajara,Aguascalientes,Ingeniero,Licenciatura,9965.86,true,2026-03-21
40049,Ana,Hernandez,28,F,CDMX,Aguascalientes,Diseñador,Maestria,18136.53,false,2026-02-20
40050,Ana,Lopez,22,F,Monterrey,Aguascalientes,Ingeniero,Licenciatura,15525.29,true,2026-05-24
40051,Eduardo,Martinez,42,M,Monterrey,Aguascalientes,Diseñador,Maestria,12385.76,true,2026-05-15
40052,Elena,Garcia,41,F,CDMX,Aguascalientes,Ingeniero,Preparatoria,16397.93,false,2026-06-02
40053,Maria,Perez,29,F,Aguascalientes,Aguascalientes,Estudiante,Doctorado,5731.61,true,2026-03-14
40054,Darely,Cruz,41,M,CDMX,Aguascalientes,Abogado,Preparatoria,12223.32,true,2026-03-10
40055,Maria,Hernandez,26,M,Merida,Aguascalientes,Ingeniero,Preparatoria,3341.63,true,2026-03-18
40056,Elena,Hernandez,34,F,Merida,Aguascalientes,Ingeniero,Licenciatura,5892.08,false,2026-03-02
40057,Erick,Garcia,19,M,Guadalajara,Aguascalientes,Estudiante,Maestria,5566.98,true,2026-02-20
40058,Erick,Gomez,31,M,CDMX,Aguascalientes,Estudiante,Maestria,13475.32,true,2026-06-03
40059,Carlos,Hernandez,35,F,Merida,Aguascalientes,Abogado,Licenciatura,20626.1,true,2026-03-26
40060,Erick,Cruz,41,M,Aguascalientes,Aguascalientes,Medico,Doctorado,18691.98,false,2026-04-03
40061,Carlos,Alvarez,44,F,CDMX,Aguascalientes,Diseñador,Maestria,20622.91,false,2026-04-15
40062,Jose,Hernandez,40,M,Guadalajara,Aguascalientes,Abogado,Maestria,14326.24,true,2026-05-27
40063,Luis,Alvarez,53,M,Monterrey,Aguascalientes,Diseñador,Maestria,20609.86,true,2026-05-30
40064,Eduardo,Gomez,55,M,Aguascalientes,Aguascalientes,Abogado,Maestria,11142.52,false,2026-02-08
40065,Elena,Alvarez,31,M,Guadalajara,Aguascalientes,Diseñador,Doctorado,13531.56,true,2026-02-10
40066,Eduardo,Gomez,38,F,Monterrey,Aguascalientes,Ingeniero,Maestria,5495.86,true,2026-02-19
40067,Eduardo,Perez,39,M,Merida,Aguascalientes,Estudiante,Licenciatura,21835.31,true,2026-03-20
40068,Ana,Gomez,54,M,Monterrey,Aguascalientes,Medico,Doctorado,7796.72,true,2026-02-16
40069,Luis,Garcia,25,F,Merida,Aguascalientes,Estudiante,Maestria,16341.3,true,2026-03-04
40070,Ana,Lopez,55,F,Guadalajara,Aguascalientes,Diseñador,Maestria,9282.97,true,2026-04-22
40071,Eduardo,Alvarez,57,M,CDMX,Aguascalientes,Diseñador,Licenciatura,6183.22,true,2026-05-23
40072,Darely,Gomez,26,F,Guadalajara,Aguascalientes,Diseñador,Doctorado,16598.95,false,2026-05-11
40073,Maria,Perez,23,M,Aguascalientes,Aguascalientes,Abogado,Maestria,15755.18,true,2026-03-01
40074,Darely,Gomez,34,F,Aguascalientes,Aguascalientes,Estudiante,Maestria,12264.8,false,2026-03-10
40075,Elena,Gomez,25,F,Merida,Aguascalientes,Medico,Doctorado,5844.59,true,2026-04-26
40076,Erick,Cruz,25,F,Guadalajara,Aguascalientes,Estudiante,Maestria,18446.92,true,2026-05-29
40077,Elena,Gomez,30,M,CDMX,Aguascalientes,Ingeniero,Doctorado,11979.76,true,2026-03-14
40078,Eduardo,Gomez,20,F,Aguascalientes,Aguascalientes,Estudiante,Licenciatura,5497.72,true,2026-06-03
40079,Maria,Martinez,39,F,Guadalajara,Aguascalientes,Abogado,Licenciatura,11845.31,false,2026-03-11
40080,Ana,Cruz,57,M,Monterrey,Aguascalientes,Abogado,Preparatoria,21670.74,true,2026-03-09
40081,Maria,Garcia,21,F,CDMX,Aguascalientes,Ingeniero,Licenciatura,21357.14,true,2026-03-28
40082,Carlos,Garcia,32,F,Aguascalientes,Aguascalientes,Abogado,Doctorado,17779.9,true,2026-02-26
40083,Erick,Hernandez,33,M,CDMX,Aguascalientes,Diseñador,Maestria,8514.26,false,2026-05-28
40084,Jose,Perez,29,F,Aguascalientes,Aguascalientes,Diseñador,Preparatoria,7848.37,true,2026-03-25
40085,Carlos,Lopez,35,M,CDMX,Aguascalientes,Abogado,Maestria,18322.44,true,2026-02-17
40086,Luis,Lopez,48,F,Monterrey,Aguascalientes,Diseñador,Doctorado,18655.22,true,2026-04-22
40087,Elena,Hernandez,47,F,Aguascalientes,Aguascalientes,Abogado,Maestria,10214.12,false,2026-05-04
40088,Ana,Lopez,52,M,Guadalajara,Aguascalientes,Diseñador,Maestria,7328.36,true,2026-03-26
40089,Carlos,Alvarez,56,F,Merida,Aguascalientes,Abogado,Doctorado,19534.47,true,2026-05-31
40090,Elena,Perez,33,F,Aguascalientes,Aguascalientes,Estudiante,Doctorado,12702.77,true,2026-03-29
40091,Erick,Hernandez,22,M,Guadalajara,Aguascalientes,Medico,Preparatoria,15091.95,false,2026-03-09
40092,Darely,Martinez,24,F,Monterrey,Aguascalientes,Medico,Licenciatura,21437.31,true,2026-04-07
40093,Maria,Martinez,54,F,Monterrey,Aguascalientes,Estudiante,Preparatoria,6440.07,true,2026-05-29
40094,Darely,Cruz,54,F,Merida,Aguascalientes,Estudiante,Doctorado,10880.35,true,2026-03-21
40095,Darely,Hernandez,44,M,Monterrey,Aguascalientes,Diseñador,Maestria,11842.5,true,2026-04-08
40096,Eduardo,Garcia,31,M,CDMX,Aguascalientes,Medico,Preparatoria,20964.82,true,2026-03-21
40097,Darely,Garcia,49,M,Monterrey,Aguascalientes,Medico,Maestria,13369.99,true,2026-03-26
40098,Eduardo,Alvarez,32,M,Monterrey,Aguascalientes,Medico,Preparatoria,14526.65,true,2026-02-19
40099,Elena,Alvarez,53,M,Aguascalientes,Aguascalientes,Diseñador,Doctorado,22788.75,true,2026-05-13
40100,Jose,Hernandez,55,M,Merida,Aguascalientes,Diseñador,Licenciatura,7204.44,false,2026-05-24
40101,Carlos,Lopez,24,M,Aguascalientes,Aguascalientes,Medico,Doctorado,18881.27,true,2026-04-05
40102,Eduardo,Lopez,19,F,Guadalajara,Aguascalientes,Abogado,Licenciatura,4464.59,false,2026-03-11
40103,Jose,Garcia,19,F,CDMX,Aguascalientes,Estudiante,Doctorado,12870.89,false,2026-02-28
40104,Ana,Gomez,39,F,Monterrey,Aguascalientes,Medico,Maestria,3490.83,false,2026-05-17
40105,Eduardo,Alvarez,25,F,Merida,Aguascalientes,Abogado,Maestria,21540.54,true,2026-02-10
40106,Eduardo,Perez,31,F,CDMX,Aguascalientes,Abogado,Preparatoria,8305.26,true,2026-05-04
40107,Erick,Lopez,41,F,Monterrey,Aguascalientes,Abogado,Licenciatura,3878.62,false,2026-05-13
40108,Elena,Alvarez,55,M,Monterrey,Aguascalientes,Abogado,Maestria,8450.89,true,2026-03-14
40109,Erick,Martinez,35,M,Merida,Aguascalientes,Abogado,Doctorado,19437.48,true,2026-02-14
40110,Luis,Cruz,45,F,CDMX,Aguascalientes,Estudiante,Maestria,14931.02,true,2026-03-07
40111,Luis,Cruz,18,F,Aguascalientes,Aguascalientes,Ingeniero,Licenciatura,9730.44,true,2026-03-18
40112,Jose,Perez,51,F,CDMX,Aguascalientes,Estudiante,Preparatoria,12407.13,true,2026-04-18
40113,Maria,Alvarez,40,M,Aguascalientes,Aguascalientes,Ingeniero,Doctorado,6544.02,true,2026-05-05
40114,Carlos,Alvarez,37,F,Merida,Aguascalientes,Estudiante,Licenciatura,20390.94,true,2026-04-26
40115,Darely,Perez,57,M,Aguascalientes,Aguascalientes,Diseñador,Maestria,6519.98,true,2026-04-23
40116,Jose,Perez,52,M,CDMX,Aguascalientes,Diseñador,Licenciatura,5027.31,true,2026-05-22
40117,Jose,Hernandez,23,M,Guadalajara,Aguascalientes,Diseñador,Maestria,14737.12,true,2026-05-02
40118,Luis,Perez,39,F,Aguascalientes,Aguascalientes,Estudiante,Licenciatura,9029.87,true,2026-03-14
40119,Darely,Perez,20,F,Merida,Aguascalientes,Abogado,Maestria,10432.8,true,2026-05-25
40120,Erick,Lopez,48,M,Aguascalientes,Aguascalientes,Ingeniero,Licenciatura,13843.15,true,2026-04-25
40121,Elena,Alvarez,41,F,CDMX,Aguascalientes,Ingeniero,Doctorado,15995.8,false,2026-02-18
40122,Carlos,Cruz,24,M,CDMX,Aguascalientes,Estudiante,Doctorado,7913.08,false,2026-04-30
40123,Eduardo,Perez,33,F,Merida,Aguascalientes,Medico,Doctorado,21366.09,true,2026-03-10
40124,Ana,Martinez,25,F,Merida,Aguascalientes,Abogado,Licenciatura,22203.31,false,2026-02-11
40125,Eduardo,Cruz,18,F,Guadalajara,Aguascalientes,Abogado,Doctorado,8120.95,false,2026-02-11
40126,Jose,Lopez,20,M,CDMX,Aguascalientes,Ingeniero,Doctorado,16820.22,true,2026-05-23
40127,Luis,Martinez,40,F,Merida,Aguascalientes,Medico,Doctorado,16321.52,false,2026-05-29
40128,Jose,Hernandez,44,M,Guadalajara,Aguascalientes,Abogado,Preparatoria,8822.1,true,2026-03-02
40129,Darely,Cruz,52,F,Guadalajara,Aguascalientes,Estudiante,Licenciatura,19218.81,true,2026-05-17
40130,Maria,Garcia,31,F,Merida,Aguascalientes,Diseñador,Maestria,19413.3,true,2026-04-03
40131,Elena,Garcia,53,M,Guadalajara,Aguascalientes,Ingeniero,Doctorado,19394.23,false,2026-03-22
40132,Jose,Cruz,44,M,CDMX,Aguascalientes,Diseñador,Licenciatura,5272.41,true,2026-02-23
40133,Carlos,Cruz,41,M,Monterrey,Aguascalientes,Estudiante,Maestria,5528.02,false,2026-02-26
40134,Ana,Garcia,28,F,Monterrey,Aguascalientes,Ingeniero,Preparatoria,14465.53,true,2026-04-22
40135,Darely,Gomez,21,M,CDMX,Aguascalientes,Ingeniero,Maestria,12245.57,true,2026-05-13
40136,Erick,Alvarez,34,M,Monterrey,Aguascalientes,Abogado,Maestria,17259.55,false,2026-03-02
40137,Eduardo,Garcia,26,F,Monterrey,Aguascalientes,Ingeniero,Preparatoria,13187.02,true,2026-02-18
40138,Ana,Gomez,43,M,Merida,Aguascalientes,Medico,Preparatoria,14841.81,true,2026-05-24
40139,Maria,Garcia,23,F,Merida,Aguascalientes,Medico,Doctorado,8149.95,true,2026-02-18
40140,Eduardo,Lopez,38,F,Monterrey,Aguascalientes,Estudiante,Maestria,22668.62,false,2026-02-26
40141,Darely,Garcia,44,F,Merida,Aguascalientes,Medico,Preparatoria,10102.75,true,2026-06-02
40142,Elena,Lopez,36,F,Merida,Aguascalientes,Abogado,Doctorado,9202.07,false,2026-02-14
40143,Jose,Gomez,45,F,Guadalajara,Aguascalientes,Abogado,Licenciatura,21191.18,true,2026-02-15
40144,Carlos,Cruz,40,F,CDMX,Aguascalientes,Estudiante,Licenciatura,21008.03,true,2026-02-19
40145,Darely,Lopez,57,F,Aguascalientes,Aguascalientes,Medico,Doctorado,21192.55,true,2026-05-11
40146,Carlos,Garcia,25,M,Aguascalientes,Aguascalientes,Medico,Preparatoria,22602.09,true,2026-04-17
40147,Ana,Perez,36,F,CDMX,Aguascalientes,Ingeniero,Doctorado,19709.67,false,2026-03-11
40148,Carlos,Cruz,46,M,CDMX,Aguascalientes,Ingeniero,Preparatoria,8964.58,true,2026-02-22
40149,Erick,Garcia,45,F,Aguascalientes,Aguascalientes,Abogado,Preparatoria,17480.67,true,2026-02-08
40150,Darely,Martinez,38,M,CDMX,Aguascalientes,Estudiante,Preparatoria,22124.42,true,2026-04-06
40151,Luis,Cruz,54,M,Aguascalientes,Aguascalientes,Diseñador,Maestria,16759.47,true,2026-05-18
40152,Darely,Lopez,22,F,Merida,Aguascalientes,Ingeniero,Licenciatura,18623.56,true,2026-03-31
40153,Jose,Perez,22,M,Guadalajara,Aguascalientes,Diseñador,Licenciatura,6745.36,false,2026-04-12
40154,Jose,Martinez,24,M,Merida,Aguascalientes,Estudiante,Doctorado,4372.74,true,2026-05-23
40155,Maria,Hernandez,21,F,CDMX,Aguascalientes,Diseñador,Licenciatura,12507.12,true,2026-05-16
40156,Erick,Perez,19,F,Monterrey,Aguascalientes,Abogado,Licenciatura,22766.29,true,2026-05-16
40157,Eduardo,Martinez,49,M,Monterrey,Aguascalientes,Ingeniero,Maestria,17300.19,true,2026-05-04
40158,Ana,Cruz,21,M,CDMX,Aguascalientes,Estudiante,Maestria,10563.09,true,2026-05-27
40159,Elena,Hernandez,47,F,Guadalajara,Aguascalientes,Ingeniero,Preparatoria,22959.31,true,2026-05-28
40160,Jose,Alvarez,32,F,Aguascalientes,Aguascalientes,Ingeniero,Maestria,5525.21,false,2026-05-19
40161,Luis,Cruz,22,F,CDMX,Aguascalientes,Abogado,Licenciatura,6989.67,false,2026-05-14
40162,Ana,Perez,25,M,Monterrey,Aguascalientes,Diseñador,Maestria,6809.38,true,2026-02-17
40163,Maria,Alvarez,54,M,Merida,Aguascalientes,Ingeniero,Doctorado,11395.91,true,2026-02-16
40164,Elena,Garcia,37,F,Monterrey,Aguascalientes,Ingeniero,Maestria,9199,true,2026-03-12
40165,Carlos,Hernandez,19,M,Guadalajara,Aguascalientes,Ingeniero,Doctorado,19131.38,false,2026-02-25
40166,Eduardo,Hernandez,48,F,Monterrey,Aguascalientes,Medico,Licenciatura,5461.8,true,2026-03-05
40167,Luis,Perez,39,M,CDMX,Aguascalientes,Abogado,Licenciatura,18658.25,true,2026-04-15
40168,Darely,Cruz,20,M,Aguascalientes,Aguascalientes,Medico,Licenciatura,18387.08,true,2026-03-03
40169,Maria,Hernandez,25,F,Monterrey,Aguascalientes,Ingeniero,Maestria,13975.3,true,2026-06-02
40170,Carlos,Gomez,48,F,Guadalajara,Aguascalientes,Ingeniero,Licenciatura,8968.91,true,2026-03-05
40171,Erick,Lopez,35,F,CDMX,Aguascalientes,Abogado,Preparatoria,5197.11,false,2026-04-18
40172,Carlos,Cruz,31,M,Guadalajara,Aguascalientes,Estudiante,Licenciatura,8384.92,true,2026-02-24
40173,Carlos,Lopez,21,M,Aguascalientes,Aguascalientes,Abogado,Preparatoria,8656.43,true,2026-04-15
40174,Elena,Perez,19,M,Monterrey,Aguascalientes,Medico,Licenciatura,18070.52,true,2026-04-19
40175,Jose,Alvarez,40,M,Aguascalientes,Aguascalientes,Estudiante,Doctorado,20999.33,true,2026-06-01
40176,Elena,Garcia,34,F,Monterrey,Aguascalientes,Abogado,Preparatoria,9594.88,true,2026-04-06
40177,Erick,Garcia,54,F,CDMX,Aguascalientes,Estudiante,Licenciatura,11233.58,true,2026-05-22
40178,Eduardo,Garcia,42,M,Merida,Aguascalientes,Ingeniero,Doctorado,21450.24,false,2026-04-09
40179,Carlos,Alvarez,55,F,Merida,Aguascalientes,Diseñador,Licenciatura,21255.38,true,2026-04-30
40180,Jose,Garcia,37,M,Monterrey,Aguascalientes,Estudiante,Maestria,18633.52,false,2026-06-03
40181,Maria,Perez,27,M,CDMX,Aguascalientes,Medico,Preparatoria,12360.73,true,2026-04-10
40182,Luis,Alvarez,57,F,CDMX,Aguascalientes,Medico,Preparatoria,20359.74,true,2026-04-16
40183,Maria,Cruz,28,F,Guadalajara,Aguascalientes,Abogado,Maestria,4406.06,true,2026-05-12
40184,Luis,Gomez,36,M,Aguascalientes,Aguascalientes,Ingeniero,Maestria,13248.45,true,2026-02-18
40185,Carlos,Cruz,29,F,Merida,Aguascalientes,Diseñador,Doctorado,10234.75,true,2026-03-05
40186,Eduardo,Alvarez,18,F,Aguascalientes,Aguascalientes,Abogado,Maestria,8981.6,false,2026-04-13
40187,Ana,Hernandez,33,M,Guadalajara,Aguascalientes,Abogado,Preparatoria,16705.61,false,2026-05-04
40188,Luis,Alvarez,18,M,Merida,Aguascalientes,Estudiante,Preparatoria,6616.04,true,2026-04-05
40189,Jose,Gomez,49,F,Guadalajara,Aguascalientes,Estudiante,Licenciatura,20359.13,true,2026-03-18
40190,Erick,Hernandez,58,M,Merida,Aguascalientes,Ingeniero,Maestria,17413.61,false,2026-04-05
40191,Ana,Cruz,24,M,Aguascalientes,Aguascalientes,Ingeniero,Preparatoria,6245.24,true,2026-04-16
40192,Jose,Alvarez,41,M,CDMX,Aguascalientes,Diseñador,Licenciatura,18496.11,true,2026-03-04
40193,Luis,Cruz,58,M,Aguascalientes,Aguascalientes,Ingeniero,Doctorado,19050.89,true,2026-04-09
40194,Darely,Martinez,44,M,Guadalajara,Aguascalientes,Medico,Maestria,15970.54,true,2026-06-01
40195,Darely,Cruz,18,F,Aguascalientes,Aguascalientes,Ingeniero,Maestria,20420.64,true,2026-02-12
40196,Darely,Martinez,35,M,CDMX,Aguascalientes,Medico,Maestria,20640.32,true,2026-05-11
40197,Elena,Garcia,58,F,Merida,Aguascalientes,Medico,Preparatoria,22687.12,true,2026-04-12
40198,Luis,Martinez,43,M,Merida,Aguascalientes,Ingeniero,Doctorado,13891.89,true,2026-03-23
40199,Carlos,Martinez,60,F,Aguascalientes,Aguascalientes,Estudiante,Preparatoria,19093.51,true,2026-03-05
40200,Ana,Lopez,60,F,Monterrey,Aguascalientes,Medico,Licenciatura,21427.16,true,2026-03-03
40201,Carlos,Alvarez,46,F,Merida,Aguascalientes,Diseñador,Preparatoria,5354.44,true,2026-04-07
40202,Luis,Alvarez,21,F,Guadalajara,Aguascalientes,Estudiante,Preparatoria,16925.13,true,2026-04-10
40203,Darely,Alvarez,29,F,CDMX,Aguascalientes,Diseñador,Licenciatura,16888.02,true,2026-05-25
40204,Luis,Gomez,57,M,Guadalajara,Aguascalientes,Diseñador,Licenciatura,7074.49,true,2026-03-14
40205,Elena,Garcia,50,F,Guadalajara,Aguascalientes,Diseñador,Doctorado,21812.62,true,2026-05-16
40206,Darely,Lopez,59,M,Guadalajara,Aguascalientes,Estudiante,Preparatoria,12294.34,true,2026-05-26
40207,Carlos,Gomez,39,F,Monterrey,Aguascalientes,Abogado,Maestria,12892.16,true,2026-03-04
40208,Carlos,Martinez,59,M,Aguascalientes,Aguascalientes,Ingeniero,Doctorado,13719.13,true,2026-05-11
40209,Elena,Cruz,27,F,Aguascalientes,Aguascalientes,Diseñador,Doctorado,21229.5,true,2026-02-27
40210,Erick,Alvarez,40,M,Monterrey,Aguascalientes,Abogado,Maestria,17515.85,true,2026-04-18
40211,Carlos,Martinez,44,F,Monterrey,Aguascalientes,Medico,Preparatoria,15189.38,true,2026-05-23
40212,Carlos,Gomez,57,F,Merida,Aguascalientes,Medico,Maestria,18916.43,true,2026-02-28
40213,Erick,Martinez,40,M,Monterrey,Aguascalientes,Estudiante,Preparatoria,11521.79,true,2026-05-26
40214,Erick,Lopez,21,M,CDMX,Aguascalientes,Estudiante,Doctorado,3367.49,false,2026-05-26
40215,Luis,Martinez,30,F,Aguascalientes,Aguascalientes,Ingeniero,Maestria,18624.08,true,2026-03-11
40216,Erick,Hernandez,26,F,Aguascalientes,Aguascalientes,Ingeniero,Doctorado,4563.05,true,2026-03-25
40217,Luis,Garcia,52,F,Monterrey,Aguascalientes,Estudiante,Maestria,6490.09,false,2026-02-18
40218,Eduardo,Lopez,53,F,Merida,Aguascalientes,Medico,Doctorado,3248.71,false,2026-03-23
40219,Carlos,Lopez,24,F,Monterrey,Aguascalientes,Diseñador,Doctorado,20090.03,true,2026-03-26
40220,Elena,Garcia,46,F,CDMX,Aguascalientes,Ingeniero,Maestria,14193.48,true,2026-04-15
40221,Jose,Martinez,36,M,Aguascalientes,Aguascalientes,Ingeniero,Maestria,15199.76,false,2026-05-03
40222,Eduardo,Cruz,47,M,CDMX,Aguascalientes,Abogado,Preparatoria,16833.57,true,2026-03-24
40223,Eduardo,Garcia,36,F,Monterrey,Aguascalientes,Abogado,Licenciatura,11692.99,true,2026-05-09
40224,Erick,Garcia,51,M,Aguascalientes,Aguascalientes,Abogado,Licenciatura,14326.46,true,2026-03-17
40225,Elena,Lopez,46,F,Guadalajara,Aguascalientes,Diseñador,Doctorado,12808.9,true,2026-04-17
40226,Eduardo,Alvarez,18,F,Merida,Aguascalientes,Estudiante,Preparatoria,14718.2,true,2026-04-13
40227,Elena,Hernandez,50,F,Monterrey,Aguascalientes,Estudiante,Maestria,12849.37,true,2026-05-06
40228,Maria,Martinez,44,M,Monterrey,Aguascalientes,Diseñador,Licenciatura,14188.2,true,2026-04-06
40229,Carlos,Perez,26,M,CDMX,Aguascalientes,Medico,Doctorado,14750.92,true,2026-06-02
40230,Luis,Martinez,50,M,Merida,Aguascalientes,Medico,Maestria,14470.81,true,2026-03-03
40231,Carlos,Hernandez,30,M,Monterrey,Aguascalientes,Medico,Preparatoria,4149.89,true,2026-05-21
40232,Eduardo,Cruz,38,F,Monterrey,Aguascalientes,Diseñador,Preparatoria,11043.42,false,2026-02-11
40233,Darely,Perez,39,M,Monterrey,Aguascalientes,Ingeniero,Doctorado,14655.09,true,2026-05-26
40234,Maria,Hernandez,50,F,Guadalajara,Aguascalientes,Estudiante,Maestria,18149.22,true,2026-05-30
40235,Erick,Alvarez,22,F,Aguascalientes,Aguascalientes,Medico,Licenciatura,19550.14,true,2026-03-03
40236,Eduardo,Gomez,60,F,CDMX,Aguascalientes,Abogado,Licenciatura,5218.04,true,2026-04-05
40237,Erick,Garcia,46,M,CDMX,Aguascalientes,Medico,Maestria,14525.52,true,2026-05-30
40238,Erick,Gomez,23,F,Guadalajara,Aguascalientes,Estudiante,Maestria,9512.73,true,2026-02-25
40239,Erick,Alvarez,33,M,Guadalajara,Aguascalientes,Abogado,Licenciatura,4987.62,true,2026-02-11
40240,Carlos,Gomez,59,M,CDMX,Aguascalientes,Diseñador,Maestria,10983.81,true,2026-05-06
40241,Luis,Perez,24,F,Merida,Aguascalientes,Estudiante,Licenciatura,14597.87,false,2026-04-12
40242,Eduardo,Garcia,32,F,Merida,Aguascalientes,Ingeniero,Maestria,11823.36,true,2026-02-27
40243,Eduardo,Lopez,43,M,Merida,Aguascalientes,Medico,Licenciatura,10631.87,false,2026-05-28
40244,Maria,Gomez,23,F,Aguascalientes,Aguascalientes,Ingeniero,Doctorado,8793.68,true,2026-03-12
40245,Darely,Lopez,44,M,Monterrey,Aguascalientes,Diseñador,Doctorado,11528.84,true,2026-05-13
40246,Luis,Garcia,46,M,Aguascalientes,Aguascalientes,Ingeniero,Preparatoria,12232.29,true,2026-02-23
40247,Maria,Cruz,43,M,Merida,Aguascalientes,Abogado,Preparatoria,11405.18,false,2026-02-18
40248,Luis,Martinez,41,M,CDMX,Aguascalientes,Estudiante,Maestria,18447.63,true,2026-03-21
40249,Elena,Lopez,51,M,CDMX,Aguascalientes,Diseñador,Licenciatura,5231.58,true,2026-03-18
40250,Jose,Alvarez,32,M,Aguascalientes,Aguascalientes,Ingeniero,Doctorado,10347.72,true,2026-02-08
40251,Jose,Perez,32,M,Guadalajara,Aguascalientes,Abogado,Maestria,19969,true,2026-05-09
